rank,clade,n,intra_avg_euclidean,intra_median_euclidean,intra_std_euclidean,intra_min_euclidean,intra_max_euclidean,intra_avg_shared_proteins,intra_median_shared_proteins,intra_std_shared_proteins,intra_min_shared_proteins,intra_max_shared_proteins
Genus,Tanisvirus,3,5.86,6.16,0.61,5.0,6.4,0.56,0.53,0.07,0.49,0.66
Genus,Caelumvirus,11,6.22,6.32,0.61,4.12,7.28,0.52,0.51,0.07,0.4,0.76
Genus,Likavirus,14,5.76,5.83,0.73,4.0,6.86,0.6,0.58,0.08,0.47,0.79
Genus,Hautrevirus,2,6.4,6.4,0.0,6.4,6.4,0.49,0.49,0.0,0.49,0.49
Genus,Omarvirus,2,5.92,5.92,0.0,5.92,5.92,0.56,0.56,0.0,0.56,0.56
Genus,Arequatrovirus,4,5.77,5.91,0.76,4.24,6.71,0.59,0.58,0.08,0.5,0.75
Genus,Camvirus,8,5.72,5.66,0.49,4.9,6.78,0.6,0.61,0.05,0.48,0.69
Genus,Felixounavirus,24,7.7,7.62,0.99,5.1,9.49,0.6,0.61,0.09,0.43,0.81
Genus,Kolesnikvirus,2,4.8,4.8,0.0,4.8,4.8,0.73,0.73,0.0,0.73,0.73
Genus,Liefievirus,6,4.44,4.58,0.62,3.32,5.29,0.65,0.65,0.07,0.56,0.78
Genus,Avocadovirus,3,4.93,5.29,0.57,4.12,5.39,0.59,0.54,0.08,0.53,0.71
Genus,Pinnievirus,3,4.65,4.8,0.59,3.87,5.29,0.63,0.62,0.07,0.54,0.72
Genus,Jolieduovirus,3,4.83,4.8,0.05,4.8,4.9,0.61,0.62,0.02,0.59,0.62
Genus,Jilinvirus,3,4.68,4.69,0.35,4.24,5.1,0.61,0.61,0.05,0.54,0.67
Genus,Foxunavirus,4,4.62,4.41,0.53,4.12,5.39,0.7,0.71,0.05,0.62,0.75
Genus,Harrisonburgvirus,2,5.57,5.57,0.0,5.57,5.57,0.52,0.52,0.0,0.52,0.52
Genus,Nezavisimistyvirus,2,6.32,6.32,0.0,6.32,6.32,0.72,0.72,0.0,0.72,0.72
Genus,Kuttervirus_1,39,9.28,9.38,0.84,6.24,11.22,0.64,0.64,0.06,0.5,0.82
Genus,Taipeivirus,8,9.11,8.94,0.88,7.14,10.54,0.63,0.65,0.07,0.53,0.76
Genus,Miltonvirus,2,7.42,7.42,0.0,7.42,7.42,0.7,0.7,0.0,0.7,0.7
Genus,Agtrevirus,7,10.18,10.58,1.57,6.86,12.45,0.59,0.55,0.08,0.51,0.78
Genus,Aegirvirus,3,5.89,5.92,0.18,5.66,6.08,0.32,0.33,0.03,0.27,0.34
Genus,Tangaroavirus,3,4.44,4.69,0.5,3.74,4.9,0.55,0.51,0.08,0.47,0.66
Genus,Tritonvirus,2,4.12,4.12,0.0,4.12,4.12,0.59,0.59,0.0,0.59,0.59
Genus,Ashivirus,2,5.66,5.66,0.0,5.66,5.66,0.38,0.38,0.0,0.38,0.38
Genus,Poseidonvirus,2,4.58,4.58,0.0,4.58,4.58,0.55,0.55,0.0,0.55,0.55
Genus,Igirivirus,2,6.08,6.08,0.0,6.08,6.08,0.53,0.53,0.0,0.53,0.53
Genus,Maculvirus,4,4.08,4.24,0.63,2.83,4.8,0.63,0.61,0.1,0.52,0.82
Genus,Friunavirus_1,22,4.66,4.69,0.63,2.83,6.0,0.62,0.61,0.07,0.46,0.82
Genus,Drulisvirus_1,13,5.07,5.1,0.51,4.0,6.08,0.55,0.55,0.06,0.45,0.69
Genus,Bonnellvirus,3,4.07,4.12,0.25,3.74,4.36,0.58,0.56,0.03,0.55,0.63
Genus,Kakivirus,3,4.96,4.8,0.31,4.69,5.39,0.44,0.47,0.05,0.36,0.49
Genus,Aerosvirus_1,4,4.08,4.29,0.62,3.0,4.69,0.59,0.55,0.1,0.49,0.76
Genus,Pokrovskaiavirus,4,4.12,4.24,0.7,3.0,5.0,0.62,0.6,0.1,0.5,0.78
Genus,Cronosvirus,2,3.61,3.61,0.0,3.61,3.61,0.66,0.66,0.0,0.66,0.66
Genus,Youngvirus,4,4.65,4.98,1.03,2.83,5.66,0.59,0.54,0.1,0.5,0.76
Genus,Phimunavirus,12,5.05,5.05,0.62,3.0,6.32,0.6,0.6,0.08,0.44,0.83
Genus,Drulisvirus_2,6,5.2,5.39,0.39,4.47,6.0,0.55,0.55,0.05,0.44,0.62
Genus,Cuernavacavirus,3,4.17,4.36,0.76,3.16,5.0,0.61,0.6,0.12,0.47,0.77
Genus,Ermolevavirus,2,2.83,2.83,0.0,2.83,2.83,0.76,0.76,0.0,0.76,0.76
Genus,Bifseptvirus,2,2.83,2.83,0.0,2.83,2.83,0.76,0.76,0.0,0.76,0.76
Genus,Phikmvvirus,16,4.43,4.47,0.57,3.0,5.66,0.64,0.63,0.08,0.44,0.83
Genus,Kirikabuvirus,4,5.29,5.24,0.42,4.69,6.0,0.39,0.38,0.05,0.32,0.46
Genus,Atuphduovirus,2,3.16,3.16,0.0,3.16,3.16,0.71,0.71,0.0,0.71,0.71
Genus,Daemvirus,2,4.58,4.58,0.0,4.58,4.58,0.45,0.45,0.0,0.45,0.45
Genus,Novosibovirus,2,2.83,2.83,0.0,2.83,2.83,0.7,0.7,0.0,0.7,0.7
Genus,Kotilavirus,3,4.46,4.69,0.33,4.0,4.69,0.58,0.54,0.06,0.53,0.66
Genus,Stompvirus,2,5.39,5.39,0.0,5.39,5.39,0.48,0.48,0.0,0.48,0.48
Genus,Axomammavirus,2,5.74,5.74,0.0,5.74,5.74,0.45,0.45,0.0,0.45,0.45
Genus,Acadevirus,4,4.54,4.64,0.49,3.74,5.29,0.54,0.55,0.05,0.46,0.6
Genus,Eracentumvirus,2,3.74,3.74,0.0,3.74,3.74,0.68,0.68,0.0,0.68,0.68
Genus,Murciavirus,2,3.0,3.0,0.0,3.0,3.0,0.81,0.81,0.0,0.81,0.81
Genus,Nerthusvirus,5,4.02,4.12,0.48,3.0,4.69,0.6,0.58,0.08,0.51,0.79
Genus,Kaohsiungvirus,4,3.7,3.72,0.68,2.83,4.47,0.64,0.64,0.1,0.51,0.77
Genus,Vectrevirus_1,13,5.18,5.1,0.64,3.46,6.48,0.57,0.56,0.07,0.43,0.72
Genus,Gajwadongvirus,2,3.87,3.87,0.0,3.87,3.87,0.62,0.62,0.0,0.62,0.62
Genus,Teseptimavirus_1,13,4.86,4.9,0.62,3.16,6.08,0.59,0.58,0.07,0.47,0.77
Genus,Teseptimavirus_2,2,3.87,3.87,0.0,3.87,3.87,0.63,0.63,0.0,0.63,0.63
Genus,Kayfunavirus_1,13,4.72,4.69,0.59,3.61,6.32,0.59,0.59,0.06,0.46,0.73
Genus,Przondovirus_1,26,4.52,4.58,0.6,2.65,5.83,0.61,0.6,0.07,0.46,0.84
Genus,Ghunavirus_1,16,4.5,4.58,0.59,2.83,5.74,0.56,0.54,0.09,0.39,0.83
Genus,Ghunavirus_2,3,4.07,3.87,0.37,3.74,4.58,0.6,0.62,0.06,0.52,0.68
Genus,Chatterjeevirus,3,2.82,3.0,0.26,2.45,3.0,0.74,0.72,0.04,0.7,0.8
Genus,Phutvirus,2,4.0,4.0,0.0,4.0,4.0,0.54,0.54,0.0,0.54,0.54
Genus,Kelmasvirus,3,4.07,4.24,0.33,3.61,4.36,0.54,0.51,0.05,0.5,0.62
Genus,Wuhanvirus,2,3.46,3.46,0.0,3.46,3.46,0.64,0.64,0.0,0.64,0.64
Genus,Aarhusvirus,4,3.98,4.0,0.4,3.32,4.58,0.67,0.66,0.06,0.58,0.77
Genus,Kayfunavirus_3,2,5.48,5.48,0.0,5.48,5.48,0.56,0.56,0.0,0.56,0.56
Genus,Kayfunavirus_2,3,4.22,4.36,0.45,3.61,4.69,0.65,0.61,0.07,0.6,0.76
Genus,Helsettvirus,4,3.9,4.0,0.37,3.16,4.24,0.7,0.69,0.07,0.6,0.83
Genus,Ningirsuvirus,2,2.83,2.83,0.0,2.83,2.83,0.78,0.78,0.0,0.78,0.78
Genus,Berlinvirus,21,4.5,4.47,0.62,2.45,5.83,0.6,0.62,0.1,0.39,0.84
Genus,Teetrevirus_1,15,4.54,4.58,0.53,3.16,6.08,0.6,0.6,0.07,0.43,0.79
Genus,Przondovirus_2,3,2.58,2.45,0.18,2.45,2.83,0.69,0.71,0.04,0.64,0.71
Genus,Teetrevirus_2,2,2.45,2.45,0.0,2.45,2.45,0.89,0.89,0.0,0.89,0.89
Genus,Elunavirus,3,4.22,4.47,0.44,3.61,4.58,0.61,0.57,0.05,0.57,0.68
Genus,Pektosvirus,4,3.85,4.05,0.83,2.45,4.8,0.66,0.63,0.12,0.52,0.85
Genus,Carltongylesvirus,7,5.79,5.83,0.54,4.69,6.56,0.59,0.59,0.05,0.5,0.72
Genus,Loessnervirus,2,6.16,6.16,0.0,6.16,6.16,0.56,0.56,0.0,0.56,0.56
Genus,Yushanvirus,3,5.14,5.2,0.52,4.47,5.74,0.59,0.56,0.07,0.54,0.69
Genus,Aphroditevirus_1,2,8.19,8.19,0.0,8.19,8.19,0.57,0.57,0.0,0.57,0.57
Genus,Aphroditevirus_2,2,9.22,9.22,0.0,9.22,9.22,0.51,0.51,0.0,0.51,0.51
Genus,Tidunavirus,2,8.72,8.72,0.0,8.72,8.72,0.48,0.48,0.0,0.48,0.48
Genus,Elvirus,2,12.61,12.61,0.0,12.61,12.61,0.34,0.34,0.0,0.34,0.34
Genus,Thalassavirus,12,9.47,9.46,1.41,5.0,11.96,0.64,0.63,0.08,0.5,0.87
Genus,Tequintavirus,35,9.61,9.43,1.57,4.12,14.73,0.6,0.59,0.06,0.46,0.86
Genus,Epseptimavirus_1,35,8.56,8.49,0.97,2.83,11.31,0.65,0.65,0.05,0.51,0.95
Genus,Jesfedecavirus,3,7.63,7.94,1.36,5.83,9.11,0.64,0.67,0.07,0.54,0.71
Genus,Priunavirus,2,5.66,5.66,0.0,5.66,5.66,0.65,0.65,0.0,0.65,0.65
Genus,Novosibvirus,2,5.92,5.92,0.0,5.92,5.92,0.63,0.63,0.0,0.63,0.63
Genus,Cetovirus,2,9.49,9.49,0.0,9.49,9.49,0.55,0.55,0.0,0.55,0.55
Genus,Hongcheonvirus,2,7.75,7.75,0.0,7.75,7.75,0.51,0.51,0.0,0.51,0.51
Genus,Sugarlandvirus,2,7.68,7.68,0.0,7.68,7.68,0.63,0.63,0.0,0.63,0.63
Genus,Webervirus_1,28,6.03,6.0,0.72,3.74,7.55,0.61,0.61,0.07,0.44,0.83
Genus,Warwickvirus,23,6.37,6.56,0.85,3.74,7.94,0.59,0.58,0.09,0.43,0.84
Genus,Christensenvirus,4,6.78,6.78,0.59,5.66,7.55,0.52,0.54,0.03,0.46,0.56
Genus,Webervirus_2,2,6.32,6.32,0.0,6.32,6.32,0.55,0.55,0.0,0.55,0.55
Genus,Kyungwonvirus,2,4.58,4.58,0.0,4.58,4.58,0.62,0.62,0.0,0.62,0.62
Genus,Badaguanvirus,2,6.0,6.0,0.0,6.0,6.0,0.53,0.53,0.0,0.53,0.53
Genus,Rogunavirus_1,8,5.32,5.39,0.61,3.87,6.4,0.63,0.61,0.08,0.49,0.8
Genus,Tunavirus_1,14,5.96,5.92,0.6,4.47,7.48,0.62,0.63,0.06,0.46,0.76
Genus,Tlsvirus_1,9,6.7,6.86,0.63,5.0,7.62,0.54,0.51,0.07,0.45,0.75
Genus,Rtpvirus,3,5.89,5.92,0.18,5.66,6.08,0.54,0.53,0.02,0.53,0.57
Genus,Baihuvirus,2,5.48,5.48,0.0,5.48,5.48,0.55,0.55,0.0,0.55,0.55
Genus,Guelphvirus,2,5.92,5.92,0.0,5.92,5.92,0.58,0.58,0.0,0.58,0.58
Genus,Webervirus_3,2,4.8,4.8,0.0,4.8,4.8,0.58,0.58,0.0,0.58,0.58
Genus,Kuravirus,16,7.99,7.94,0.84,6.32,10.77,0.58,0.58,0.06,0.43,0.72
Genus,Suseptimavirus,5,7.09,7.25,0.59,5.66,7.81,0.64,0.63,0.05,0.58,0.76
Genus,Gregsiragusavirus,3,3.16,3.16,0.13,3.0,3.32,0.55,0.55,0.02,0.52,0.57
Genus,Pecentumvirus,15,8.18,8.49,1.2,3.16,10.0,0.66,0.65,0.08,0.53,0.95
Genus,Eldridgevirus,5,12.07,12.02,0.43,11.36,12.61,0.37,0.36,0.03,0.33,0.43
Genus,Silviavirus,4,7.81,8.36,1.61,4.36,9.06,0.64,0.6,0.1,0.57,0.87
Genus,Baoshanvirus,2,6.86,6.86,0.0,6.86,6.86,0.75,0.75,0.0,0.75,0.75
Genus,Jeonjuvirus,2,10.72,10.72,0.0,10.72,10.72,0.52,0.52,0.0,0.52,0.52
Genus,Agatevirus_1,3,9.34,11.0,2.61,5.66,11.36,0.59,0.53,0.15,0.45,0.8
Genus,Tsarbombavirus,3,9.01,9.7,1.67,6.71,10.63,0.65,0.62,0.08,0.57,0.76
Genus,Caeruleovirus,6,11.16,10.86,0.8,10.2,12.88,0.52,0.51,0.03,0.46,0.6
Genus,Sepunavirus,2,8.31,8.31,0.0,8.31,8.31,0.62,0.62,0.0,0.62,0.62
Genus,Kayvirus,25,9.38,9.8,2.06,1.41,13.49,0.69,0.66,0.13,0.42,0.99
Genus,Wphvirus_1,3,10.58,10.91,1.22,8.94,11.87,0.54,0.53,0.07,0.46,0.64
Genus,Bequatrovirus_1,4,10.79,10.67,0.62,10.1,11.83,0.59,0.6,0.04,0.52,0.65
Genus,Wphvirus_2,3,10.31,10.34,0.58,9.59,11.0,0.6,0.6,0.04,0.55,0.65
Genus,Bequatrovirus_2,3,10.9,12.25,1.96,8.12,12.33,0.58,0.52,0.1,0.5,0.73
Genus,Bastillevirus,4,10.05,9.95,1.23,8.31,11.79,0.62,0.62,0.08,0.51,0.73
Genus,Schiekvirus,3,8.51,8.25,0.46,8.12,9.17,0.59,0.61,0.04,0.53,0.62
Genus,Kochikohdavirus_1,3,9.82,10.05,0.51,9.11,10.3,0.54,0.54,0.03,0.5,0.59
Genus,Okubovirus,2,7.75,7.75,0.0,7.75,7.75,0.74,0.74,0.0,0.74,0.74
Genus,Siminovitchvirus,3,8.91,9.0,0.76,7.94,9.8,0.53,0.56,0.07,0.43,0.6
Genus,Junduvirus,4,5.93,6.0,0.46,5.0,6.48,0.38,0.37,0.05,0.3,0.48
Genus,Carjivirus,2,5.1,5.1,0.0,5.1,5.1,0.56,0.56,0.0,0.56,0.56
Genus,Delmidovirus,3,5.98,6.16,0.43,5.39,6.4,0.53,0.55,0.04,0.48,0.56
Genus,Drivevirus,2,5.66,5.66,0.0,5.66,5.66,0.44,0.44,0.0,0.44,0.44
Genus,Fohxhuevirus,3,6.31,6.16,0.4,5.92,6.86,0.36,0.39,0.04,0.3,0.39
Genus,Diorhovirus,2,4.69,4.69,0.0,4.69,4.69,0.6,0.6,0.0,0.6,0.6
Genus,Jahgtovirus_1,3,4.83,4.9,0.1,4.69,4.9,0.61,0.6,0.04,0.56,0.66
Genus,Vetruanivirus,2,11.92,11.92,0.0,11.92,11.92,0.6,0.6,0.0,0.6,0.6
Genus,Yuavirus,9,6.18,6.86,1.3,3.74,8.19,0.58,0.51,0.13,0.4,0.81
Genus,Abidjanvirus,4,4.57,4.52,0.56,3.74,5.39,0.72,0.73,0.06,0.63,0.81
Genus,Bosavirus,3,5.77,5.83,0.08,5.66,5.83,0.57,0.56,0.02,0.54,0.59
Genus,Paopuvirus,9,3.02,3.0,0.76,1.41,4.47,0.64,0.62,0.13,0.42,0.95
Genus,Innesvirus,5,10.01,9.97,0.82,8.37,11.22,0.58,0.58,0.06,0.5,0.7
Genus,Trinifflemingvirus,3,10.25,10.44,0.56,9.49,10.82,0.56,0.54,0.03,0.53,0.61
Genus,Rosenblumvirus_1,14,2.77,2.83,0.45,1.73,3.74,0.61,0.6,0.1,0.39,0.83
Genus,Bundooravirus_1,2,2.83,2.83,0.0,2.83,2.83,0.64,0.64,0.0,0.64,0.64
Genus,Salasvirus,5,3.45,3.31,0.57,2.45,4.36,0.6,0.59,0.06,0.48,0.71
Genus,Gaunavirus,2,4.47,4.47,0.0,4.47,4.47,0.48,0.48,0.0,0.48,0.48
Genus,Harambevirus,2,3.0,3.0,0.0,3.0,3.0,0.58,0.58,0.0,0.58,0.58
Genus,Beecentumtrevirus,2,2.45,2.45,0.0,2.45,2.45,0.72,0.72,0.0,0.72,0.72
Genus,Andhravirus,4,2.29,2.22,0.31,2.0,2.83,0.67,0.68,0.08,0.56,0.75
Genus,Anjalivirus,2,2.45,2.45,0.0,2.45,2.45,0.6,0.6,0.0,0.6,0.6
Genus,Astrithrvirus,4,2.6,2.78,0.94,1.0,3.61,0.55,0.5,0.12,0.44,0.8
Genus,Rosenblumvirus_2,3,2.58,2.65,0.09,2.45,2.65,0.61,0.61,0.03,0.56,0.65
Genus,Copernicusvirus_1,12,3.5,3.53,0.44,2.24,4.36,0.57,0.57,0.09,0.39,0.81
Genus,Minhovirus,2,3.0,3.0,0.0,3.0,3.0,0.47,0.47,0.0,0.47,0.47
Genus,Claudivirus,10,3.88,3.87,0.47,2.45,4.8,0.59,0.58,0.08,0.45,0.79
Genus,Klosterneuburgvirus,2,4.47,4.47,0.0,4.47,4.47,0.41,0.41,0.0,0.41,0.41
Genus,Hemphillvirus_1,2,3.74,3.74,0.0,3.74,3.74,0.6,0.6,0.0,0.6,0.6
Genus,Matsuvirus,3,5.88,5.83,0.21,5.66,6.16,0.53,0.52,0.03,0.51,0.57
Genus,Pokkenvirus,4,5.21,5.18,0.8,4.24,6.32,0.62,0.63,0.09,0.51,0.73
Genus,Dongdastvirus,6,5.03,5.29,0.96,3.32,6.32,0.64,0.61,0.12,0.45,0.85
Genus,Johnsonvirus,2,4.36,4.36,0.0,4.36,4.36,0.75,0.75,0.0,0.75,0.75
Genus,Luzseptimavirus,2,4.47,4.47,0.0,4.47,4.47,0.74,0.74,0.0,0.74,0.74
Genus,Zicotriavirus,2,3.87,3.87,0.0,3.87,3.87,0.73,0.73,0.0,0.73,0.73
Genus,Acanvirus,6,5.72,6.0,0.68,4.24,6.4,0.59,0.56,0.08,0.51,0.76
Genus,Litunavirus,9,5.81,5.83,0.42,4.8,6.48,0.64,0.64,0.06,0.52,0.76
Genus,Enquatrovirus,3,6.97,7.07,0.14,6.78,7.07,0.44,0.45,0.02,0.42,0.46
Genus,Littlefixvirus,2,4.47,4.47,0.0,4.47,4.47,0.65,0.65,0.0,0.65,0.65
Genus,Galateavirus,2,6.71,6.71,0.0,6.71,6.71,0.57,0.57,0.0,0.57,0.57
Genus,Ithacavirus,5,6.06,6.2,0.54,5.0,6.71,0.55,0.52,0.06,0.49,0.66
Genus,Aorunvirus,2,5.39,5.39,0.0,5.39,5.39,0.6,0.6,0.0,0.6,0.6
Genus,Baltimorevirus,2,5.2,5.2,0.0,5.2,5.2,0.58,0.58,0.0,0.58,0.58
Genus,Gonggongvirus,2,4.9,4.9,0.0,4.9,4.9,0.65,0.65,0.0,0.65,0.65
Genus,Gamaleyavirus_1,10,6.53,6.71,0.57,5.1,7.68,0.55,0.54,0.05,0.45,0.68
Genus,Gamaleyavirus_2,2,7.07,7.07,0.0,7.07,7.07,0.51,0.51,0.0,0.51,0.51
Genus,Wakandavirus,3,9.31,9.22,0.77,8.43,10.3,0.58,0.59,0.07,0.49,0.67
Genus,Samistivirus,12,12.07,12.19,1.65,7.42,14.83,0.55,0.53,0.08,0.44,0.76
Genus,Karimacvirus,5,10.7,10.53,1.19,8.72,12.25,0.61,0.6,0.05,0.54,0.73
Genus,Gilsonvirus,2,8.77,8.77,0.0,8.77,8.77,0.58,0.58,0.0,0.58,0.58
Genus,Faustvirus,4,10.57,10.49,0.83,9.11,11.79,0.51,0.51,0.05,0.44,0.61
Genus,Kolpuevirus,2,6.32,6.32,0.0,6.32,6.32,0.67,0.67,0.0,0.67,0.67
Genus,Kehishuvirus,3,7.25,7.28,0.2,7.0,7.48,0.52,0.52,0.02,0.49,0.54
Genus,Pamirivirus,2,8.49,8.49,0.0,8.49,8.49,0.31,0.31,0.0,0.31,0.31
Genus,Kahnovirus,2,6.32,6.32,0.0,6.32,6.32,0.49,0.49,0.0,0.49,0.49
Genus,Gaprivervirus,6,10.73,10.68,0.84,8.83,12.0,0.64,0.64,0.04,0.58,0.74
Genus,Muldoonvirus,2,8.37,8.37,0.0,8.37,8.37,0.65,0.65,0.0,0.65,0.65
Genus,Tequatrovirus,81,10.31,10.2,0.98,7.55,14.56,0.68,0.68,0.05,0.44,0.81
Genus,Dhakavirus,12,10.76,10.84,1.01,7.42,12.69,0.62,0.62,0.05,0.53,0.8
Genus,Bragavirus,3,10.0,10.34,0.81,8.89,10.77,0.59,0.57,0.06,0.54,0.67
Genus,Mosigvirus,15,9.5,9.43,0.9,6.93,11.53,0.7,0.7,0.05,0.59,0.84
Genus,Moonvirus,4,10.75,10.68,0.41,10.15,11.31,0.61,0.62,0.03,0.58,0.64
Genus,Ceceduovirus,3,13.06,12.61,1.17,11.92,14.66,0.57,0.57,0.08,0.47,0.67
Genus,Lazarusvirus,10,9.06,8.49,1.44,6.86,11.4,0.67,0.71,0.1,0.52,0.81
Genus,Acajnonavirus,2,10.63,10.63,0.0,10.63,10.63,0.48,0.48,0.0,0.48,0.48
Genus,Winklervirus,3,10.33,10.95,1.11,8.77,11.27,0.59,0.54,0.07,0.54,0.68
Genus,Kanagawavirus,5,11.09,10.65,1.28,9.75,12.81,0.59,0.63,0.08,0.47,0.68
Genus,Gelderlandvirus,5,9.95,10.14,1.07,8.31,11.4,0.64,0.62,0.06,0.55,0.74
Genus,Karamvirus,4,10.8,10.72,0.36,10.39,11.31,0.58,0.58,0.03,0.54,0.61
Genus,Tegunavirus,3,10.25,10.86,1.0,8.83,11.05,0.6,0.58,0.05,0.55,0.67
Genus,Jiaodavirus,6,10.63,10.63,0.58,9.49,11.7,0.6,0.6,0.04,0.53,0.67
Genus,Marfavirus,2,10.39,10.39,0.0,10.39,10.39,0.58,0.58,0.0,0.58,0.58
Genus,Birpovirus,2,5.2,5.2,0.0,5.2,5.2,0.62,0.62,0.0,0.62,0.62
Genus,Culoivirus,3,6.11,6.16,0.08,6.0,6.16,0.59,0.59,0.0,0.58,0.59
Genus,Canhaevirus,2,6.71,6.71,0.0,6.71,6.71,0.49,0.49,0.0,0.49,0.49
Genus,Burzaovirus,3,5.18,5.0,0.67,4.47,6.08,0.58,0.61,0.07,0.48,0.66
Genus,Buhlduvirus,3,5.4,6.0,0.9,4.12,6.08,0.58,0.5,0.12,0.48,0.74
Genus,Buchavirus_2,2,7.07,7.07,0.0,7.07,7.07,0.45,0.45,0.0,0.45,0.45
Genus,Buchavirus_1,6,6.51,6.56,0.66,5.0,7.48,0.6,0.62,0.09,0.47,0.77
Genus,Aurodevirus_1,2,5.29,5.29,0.0,5.29,5.29,0.63,0.63,0.0,0.63,0.63
Genus,Afonbuvirus,3,7.08,6.93,0.69,6.32,8.0,0.52,0.51,0.05,0.47,0.59
Genus,Blohavirus,2,6.4,6.4,0.0,6.4,6.4,0.55,0.55,0.0,0.55,0.55
Genus,Bronvirus,6,6.28,6.24,0.36,5.83,6.93,0.68,0.68,0.05,0.59,0.77
Genus,Lumosvirus,4,5.82,5.74,0.33,5.48,6.32,0.71,0.72,0.03,0.66,0.74
Genus,Bromdenvirus,2,7.14,7.14,0.0,7.14,7.14,0.62,0.62,0.0,0.62,0.62
Genus,Faithunavirus,7,6.83,7.0,0.65,5.57,7.94,0.63,0.63,0.06,0.5,0.75
Genus,Nevillevirus,3,6.71,6.86,0.96,5.48,7.81,0.59,0.58,0.09,0.49,0.71
Genus,Octobienvirus,4,6.78,6.84,0.65,5.83,7.62,0.63,0.63,0.07,0.54,0.73
Genus,Reyvirus,5,7.12,7.07,1.04,5.29,8.83,0.61,0.62,0.09,0.46,0.77
Genus,Ceetrepovirus,5,6.04,6.08,0.57,5.29,7.0,0.6,0.6,0.04,0.54,0.65
Genus,Kablunavirus,3,5.35,5.29,0.16,5.2,5.57,0.68,0.68,0.01,0.67,0.69
Genus,Skysandvirus,3,5.15,5.1,0.4,4.69,5.66,0.71,0.72,0.05,0.65,0.77
Genus,Gruunavirus,4,6.14,6.08,0.29,5.66,6.63,0.59,0.59,0.03,0.55,0.65
Genus,Foxborovirus_1,4,5.1,5.19,0.53,4.24,5.66,0.73,0.73,0.05,0.68,0.8
Genus,Sukkupivirus,4,5.47,5.43,0.29,5.1,5.92,0.67,0.68,0.03,0.62,0.71
Genus,Siovirus_1,2,4.47,4.47,0.0,4.47,4.47,0.56,0.56,0.0,0.56,0.56
Genus,Vipetofemvirus,2,4.69,4.69,0.0,4.69,4.69,0.7,0.7,0.0,0.7,0.7
